InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalSpend
INV10169,CUST1029,2023-05-11 00:00:00,1,430.27,430.27
INV10170,CUST1029,2023-07-15 00:00:00,3,486.41,1459.23
INV10171,CUST1029,2023-08-30 00:00:00,2,264.92,529.84
INV10171,CUST1029,2023-08-30 00:00:00,4,458.49,1833.96
INV10172,CUST1029,2023-04-13 00:00:00,4,335.76,1343.04
INV10173,CUST1030,2023-08-27 00:00:00,6,99.88,599.28
INV10174,CUST1031,2023-04-01 00:00:00,4,152.37,609.48
INV10174,CUST1031,2023-04-01 00:00:00,4,85.03,340.12
INV10175,CUST1031,2023-06-17 00:00:00,6,251.24,1507.44
INV10176,CUST1031,2023-01-13 00:00:00,3,130.51,391.53
INV10177,CUST1031,2023-02-22 00:00:00,6,43.55,261.3
INV10177,CUST1031,2023-02-22 00:00:00,3,28.16,84.48
INV10177,CUST1031,2023-02-22 00:00:00,2,116.85,233.7
INV10178,CUST1031,2023-02-25 00:00:00,3,19.03,57.09
INV10178,CUST1031,2023-02-25 00:00:00,2,98.34,196.68
INV10178,CUST1031,2023-02-25 00:00:00,6,234.12,1404.72
INV10178,CUST1031,2023-02-25 00:00:00,3,139.64,418.92
INV10179,CUST1032,2023-08-08 00:00:00,4,251.47,1005.88
INV10180,CUST1032,2023-04-22 00:00:00,2,84.17,168.34
INV10180,CUST1032,2023-04-22 00:00:00,-6,166.92,1001.52
INV10180,CUST1032,2023-04-22 00:00:00,6,335.28,2011.68
INV10180,CUST1032,2023-04-22 00:00:00,2,237.52,475.04
INV10181,CUST1032,2023-08-15 00:00:00,3,244.52,733.56
INV10181,CUST1032,2023-08-15 00:00:00,2,102.25,204.5
INV10182,CUST1032,2023-11-16 00:00:00,1,32.99,32.99
INV10182,CUST1032,2023-11-16 00:00:00,1,246.56,246.56
INV10182,CUST1032,2023-11-16 00:00:00,1,217.75,217.75
INV10182,CUST1032,2023-11-16 00:00:00,10,150.76,1507.6
INV10183,CUST1032,2023-10-04 00:00:00,2,136.08,272.16
INV10184,CUST1032,2023-06-03 00:00:00,1,303.88,303.88
INV10184,CUST1032,2023-06-03 00:00:00,1,305.28,305.28
INV10185,CUST1032,2023-09-30 00:00:00,6,116.68,700.08
INV10186,CUST1032,2023-01-22 00:00:00,6,271.07,1626.42
INV10186,CUST1032,2023-01-22 00:00:00,4,239.45,957.8
INV10187,CUST1032,2023-09-21 00:00:00,1,125.92,125.92
INV10188,CUST1032,2023-01-15 00:00:00,10,199.56,1995.6
INV10189,CUST1032,2023-09-14 00:00:00,1,141.88,141.88
INV10190,CUST1032,2023-05-27 00:00:00,6,146.4,878.4
INV10190,CUST1032,2023-05-27 00:00:00,6,168.52,1011.12
INV10190,CUST1032,2023-05-27 00:00:00,1,199.95,199.95
INV10191,CUST1032,2023-02-24 00:00:00,10,46.86,468.6
INV10191,CUST1032,2023-02-24 00:00:00,3,77.72,233.16
INV10191,CUST1032,2023-02-24 00:00:00,10,223.86,2238.6
INV10191,CUST1032,2023-02-24 00:00:00,10,185.29,1852.9
INV10192,CUST1032,2023-09-18 00:00:00,2,178.4,356.8
INV10192,CUST1032,2023-09-18 00:00:00,6,286.81,1720.86
INV10193,CUST1032,2023-07-12 00:00:00,6,152.37,914.22
INV10193,CUST1032,2023-07-12 00:00:00,6,102.87,617.22
INV10193,CUST1032,2023-07-12 00:00:00,4,220.11,880.44
INV10193,CUST1032,2023-07-12 00:00:00,10,265.14,2651.4
INV10194,CUST1032,2023-11-21 00:00:00,3,25.59,76.77
INV10194,CUST1032,2023-11-21 00:00:00,6,314.11,1884.66
INV10194,CUST1032,2023-11-21 00:00:00,1,235.27,235.27
INV10195,CUST1032,2023-10-22 00:00:00,4,325.91,1303.64
INV10195,CUST1032,2023-10-22 00:00:00,10,86.18,861.8
INV10195,CUST1032,2023-10-22 00:00:00,10,180.57,1805.7
INV10196,CUST1032,2023-10-21 00:00:00,3,324.34,973.02
INV10196,CUST1032,2023-10-21 00:00:00,4,197.84,791.36
INV10197,CUST1032,2023-07-21 00:00:00,4,255.66,1022.64
INV10197,CUST1032,2023-07-21 00:00:00,2,111.48,222.96
INV10198,CUST1033,2023-05-31 00:00:00,4,32.5,130.0
INV10198,CUST1033,2023-05-31 00:00:00,6,32.9,197.4
INV10198,CUST1033,2023-05-31 00:00:00,1,82.09,82.09
INV10199,CUST1033,2023-04-26 00:00:00,4,63.74,254.96
INV10199,CUST1033,2023-04-26 00:00:00,10,112.76,1127.6
INV10199,CUST1033,2023-04-26 00:00:00,1,57.18,57.18
INV10199,CUST1033,2023-04-26 00:00:00,6,90.55,543.3
INV10200,CUST1034,2023-03-26 00:00:00,4,41.15,164.6
INV10200,CUST1034,2023-03-26 00:00:00,1,98.64,98.64
INV10201,CUST1034,2023-01-18 00:00:00,1,125.19,125.19
INV10201,CUST1034,2023-01-18 00:00:00,1,42.35,42.35
INV10202,CUST1034,2023-03-10 00:00:00,2,110.37,220.74
INV10202,CUST1034,2023-03-10 00:00:00,4,68.03,272.12
INV10202,CUST1034,2023-03-10 00:00:00,2,121.03,242.06
INV10202,CUST1034,2023-03-10 00:00:00,3,95.52,286.56
INV10203,CUST1035,2023-01-17 00:00:00,3,127.65,382.95
INV10204,CUST1036,2023-01-28 00:00:00,3,125.81,377.43
INV10204,CUST1036,2023-01-28 00:00:00,3,56.25,168.75
INV10204,CUST1036,2023-01-28 00:00:00,10,130.43,1304.3
INV10205,CUST1036,2023-03-08 00:00:00,2,64.15,128.3
INV10206,CUST1036,2023-02-27 00:00:00,2,88.21,176.42
INV10207,CUST1036,2023-07-15 00:00:00,1,141.64,141.64
INV10207,CUST1036,2023-07-15 00:00:00,4,165.05,660.2
INV10207,CUST1036,2023-07-15 00:00:00,4,147.55,590.2
INV10208,CUST1036,2023-10-06 00:00:00,6,27.97,167.82
INV10208,CUST1036,2023-10-06 00:00:00,6,179.05,1074.3
INV10208,CUST1036,2023-10-06 00:00:00,3,87.63,262.89
INV10208,CUST1036,2023-10-06 00:00:00,1,55.27,55.27
INV10209,CUST1037,2023-02-15 00:00:00,4,379.09,1516.36
INV10209,CUST1037,2023-02-15 00:00:00,3,309.43,928.29
INV10210,CUST1037,2023-04-08 00:00:00,2,326.81,653.62
INV10210,CUST1037,2023-04-08 00:00:00,4,172.09,688.36
INV10211,CUST1037,2023-04-13 00:00:00,10,53.82,538.2
INV10211,CUST1037,2023-04-13 00:00:00,4,318.86,1275.44
INV10212,CUST1037,2023-06-02 00:00:00,2,225.15,450.3
INV10212,CUST1037,2023-06-02 00:00:00,4,57.21,228.84
INV10212,CUST1037,2023-06-02 00:00:00,4,69.66,278.64
INV10213,CUST1037,2023-01-29 00:00:00,1,105.19,105.19
INV10214,CUST1037,2023-09-13 00:00:00,10,226.9,2269.0
INV10214,CUST1037,2023-09-13 00:00:00,4,182.2,728.8
INV10215,CUST1037,2023-08-14 00:00:00,3,434.24,1302.72
INV10215,CUST1037,2023-08-14 00:00:00,6,83.17,499.02
INV10215,CUST1037,2023-08-14 00:00:00,3,97.34,292.02
INV10215,CUST1037,2023-08-14 00:00:00,6,351.62,2109.72
INV10216,CUST1037,2023-04-24 00:00:00,1,397.21,397.21
INV10216,CUST1037,2023-04-24 00:00:00,6,71.47,428.82
INV10216,CUST1037,2023-04-24 00:00:00,10,69.82,698.2
INV10216,CUST1037,2023-04-24 00:00:00,1,295.66,295.66
INV10217,CUST1037,2023-11-20 00:00:00,2,58.5,117.0
INV10217,CUST1037,2023-11-20 00:00:00,4,162.87,651.48
INV10217,CUST1037,2023-11-20 00:00:00,2,179.64,359.28
INV10217,CUST1037,2023-11-20 00:00:00,1,69.17,69.17
INV10218,CUST1037,2023-04-23 00:00:00,1,163.92,163.92
INV10219,CUST1037,2023-07-01 00:00:00,2,292.22,584.44
INV10219,CUST1037,2023-07-01 00:00:00,10,430.85,4308.5
INV10220,CUST1037,2023-08-07 00:00:00,4,401.3,1605.2
INV10220,CUST1037,2023-08-07 00:00:00,2,248.98,497.96
INV10221,CUST1037,2023-11-09 00:00:00,10,386.52,3865.2
INV10221,CUST1037,2023-11-09 00:00:00,3,324.28,972.84
INV10222,CUST1037,2023-07-23 00:00:00,10,92.49,924.9
INV10222,CUST1037,2023-07-23 00:00:00,4,387.08,1548.32
INV10223,CUST1037,2023-07-18 00:00:00,3,333.26,999.78
INV10223,CUST1037,2023-07-18 00:00:00,2,447.35,894.7
INV10224,CUST1037,2023-04-16 00:00:00,1,281.17,281.17
INV10224,CUST1037,2023-04-16 00:00:00,6,405.9,2435.4
INV10225,CUST1038,2023-01-16 00:00:00,10,32.38,323.8
INV10225,CUST1038,2023-01-16 00:00:00,3,134.67,404.01
INV10226,CUST1038,2023-11-23 00:00:00,6,25.4,152.4
INV10227,CUST1038,2023-11-23 00:00:00,4,19.91,79.64
INV10227,CUST1038,2023-11-23 00:00:00,4,136.39,545.56
INV10227,CUST1038,2023-11-23 00:00:00,4,50.39,201.56
INV10228,CUST1039,2023-01-06 00:00:00,10,17.8,178.0
INV10228,CUST1039,2023-01-06 00:00:00,3,171.37,514.11
INV10228,CUST1039,2023-01-06 00:00:00,4,108.18,432.72
INV10229,CUST1039,2023-02-04 00:00:00,6,211.34,1268.04
INV10229,CUST1039,2023-02-04 00:00:00,2,70.23,140.46
INV10229,CUST1039,2023-02-04 00:00:00,10,264.43,2644.3
INV10230,CUST1039,2023-03-10 00:00:00,1,124.43,124.43
INV10230,CUST1039,2023-03-10 00:00:00,1,52.99,52.99
INV10230,CUST1039,2023-03-10 00:00:00,1,211.82,211.82
INV10231,CUST1039,2023-02-28 00:00:00,4,170.98,683.92
INV10231,CUST1039,2023-02-28 00:00:00,4,264.89,1059.56
INV10231,CUST1039,2023-02-28 00:00:00,1,75.41,75.41
INV10231,CUST1039,2023-02-28 00:00:00,4,93.66,374.64
INV10232,CUST1039,2023-01-14 00:00:00,4,228.01,912.04
INV10232,CUST1039,2023-01-14 00:00:00,2,50.13,100.26
INV10232,CUST1039,2023-01-14 00:00:00,4,118.1,472.4
INV10232,CUST1039,2023-01-14 00:00:00,6,105.56,633.36
INV10233,CUST1039,2023-06-16 00:00:00,10,222.94,2229.4
INV10233,CUST1039,2023-06-16 00:00:00,6,113.71,682.26
INV10233,CUST1039,2023-06-16 00:00:00,6,20.45,122.7
INV10233,CUST1039,2023-06-16 00:00:00,2,50.9,101.8
INV10234,CUST1039,2023-03-17 00:00:00,6,206.26,1237.56
INV10234,CUST1039,2023-03-17 00:00:00,2,64.76,129.52
INV10235,CUST1039,2023-09-14 00:00:00,6,224.61,1347.66
INV10236,CUST1039,2023-04-19 00:00:00,2,33.74,67.48
INV10237,CUST1039,2023-06-11 00:00:00,1,44.93,44.93
INV10237,CUST1039,2023-06-11 00:00:00,4,177.94,711.76
INV10237,CUST1039,2023-06-11 00:00:00,6,227.11,1362.66
INV10237,CUST1039,2023-06-11 00:00:00,6,138.79,832.74
INV10238,CUST1040,2023-03-21 00:00:00,3,176.08,528.24
INV10238,CUST1040,2023-03-21 00:00:00,4,366.47,1465.88
INV10239,CUST1040,2023-10-17 00:00:00,2,379.27,758.54
INV10240,CUST1040,2023-08-15 00:00:00,1,287.4,287.4
INV10240,CUST1040,2023-08-15 00:00:00,1,298.99,298.99
INV10240,CUST1040,2023-08-15 00:00:00,4,58.2,232.8
INV10240,CUST1040,2023-08-15 00:00:00,1,359.11,359.11
INV10241,CUST1040,2023-01-18 00:00:00,4,335.61,1342.44
INV10241,CUST1040,2023-01-18 00:00:00,4,278.94,1115.76
INV10241,CUST1040,2023-01-18 00:00:00,2,180.2,360.4
INV10241,CUST1040,2023-01-18 00:00:00,10,278.73,2787.3
INV10242,CUST1040,2023-09-10 00:00:00,4,205.5,822.0
INV10243,CUST1040,2023-06-08 00:00:00,6,318.4,1910.4
INV10243,CUST1040,2023-06-08 00:00:00,1,202.61,202.61
INV10243,CUST1040,2023-06-08 00:00:00,6,43.08,258.48
INV10244,CUST1040,2023-09-02 00:00:00,1,56.49,56.49
INV10244,CUST1040,2023-09-02 00:00:00,3,32.88,98.64
INV10244,CUST1040,2023-09-02 00:00:00,6,228.31,1369.86
INV10245,CUST1040,2023-04-10 00:00:00,10,418.44,4184.4
INV10245,CUST1040,2023-04-10 00:00:00,4,333.05,1332.2
INV10246,CUST1040,2023-10-31 00:00:00,3,190.35,571.05
INV10246,CUST1040,2023-10-31 00:00:00,6,288.04,1728.24
INV10246,CUST1040,2023-10-31 00:00:00,2,36.36,72.72
INV10247,CUST1040,2023-04-22 00:00:00,1,412.3,412.3
INV10248,CUST1040,2023-10-10 00:00:00,10,130.74,1307.4
INV10248,CUST1040,2023-10-10 00:00:00,1,281.58,281.58
INV10248,CUST1040,2023-10-10 00:00:00,2,216.38,432.76
INV10248,CUST1040,2023-10-10 00:00:00,2,154.95,309.9
INV10249,CUST1041,2023-02-26 00:00:00,4,29.18,116.72
INV10250,CUST1041,2023-11-12 00:00:00,1,127.89,127.89
INV10250,CUST1041,2023-11-12 00:00:00,1,56.76,56.76
INV10250,CUST1041,2023-11-12 00:00:00,3,79.53,238.59
INV10251,CUST1041,2023-07-31 00:00:00,4,39.94,159.76
INV10251,CUST1041,2023-07-31 00:00:00,6,95.63,573.78
INV10252,CUST1042,2023-11-09 00:00:00,1,125.37,125.37
INV10252,CUST1042,2023-11-09 00:00:00,2,268.9,537.8
INV10253,CUST1042,2023-07-15 00:00:00,10,304.02,3040.2
INV10253,CUST1042,2023-07-15 00:00:00,4,47.62,190.48
INV10254,CUST1042,2023-03-30 00:00:00,10,401.39,4013.9
INV10254,CUST1042,2023-03-30 00:00:00,10,232.22,2322.2
INV10255,CUST1042,2023-03-17 00:00:00,2,77.21,154.42
INV10255,CUST1042,2023-03-17 00:00:00,4,337.96,1351.84
INV10256,CUST1042,2023-09-07 00:00:00,3,84.41,253.23
INV10256,CUST1042,2023-09-07 00:00:00,4,305.66,1222.64
INV10256,CUST1042,2023-09-07 00:00:00,3,315.31,945.93
INV10257,CUST1042,2023-06-10 00:00:00,10,241.89,2418.9
INV10257,CUST1042,2023-06-10 00:00:00,6,62.78,376.68
INV10257,CUST1042,2023-06-10 00:00:00,4,268.98,1075.92
INV10258,CUST1042,2023-08-05 00:00:00,2,239.24,478.48
INV10259,CUST1042,2023-09-30 00:00:00,4,303.25,1213.0
INV10260,CUST1042,2023-08-29 00:00:00,2,277.06,554.12
INV10260,CUST1042,2023-08-29 00:00:00,1,238.12,238.12
INV10260,CUST1042,2023-08-29 00:00:00,10,261.26,2612.6
INV10261,CUST1042,2023-10-06 00:00:00,6,231.89,1391.34
INV10262,CUST1043,2023-01-07 00:00:00,1,12.8,12.8
INV10262,CUST1043,2023-01-07 00:00:00,1,159.81,159.81
INV10262,CUST1043,2023-01-07 00:00:00,1,116.39,116.39
INV10262,CUST1043,2023-01-07 00:00:00,3,141.79,425.37
INV10263,CUST1043,2023-01-07 00:00:00,3,165.75,497.25
INV10263,CUST1043,2023-01-07 00:00:00,4,70.91,283.64
INV10263,CUST1043,2023-01-07 00:00:00,4,123.18,492.72
INV10263,CUST1043,2023-01-07 00:00:00,10,103.15,1031.5
INV10264,CUST1044,2023-03-27 00:00:00,10,125.77,1257.7
INV10264,CUST1044,2023-03-27 00:00:00,1,135.25,135.25
INV10265,CUST1044,2023-01-15 00:00:00,4,171.32,685.28
INV10265,CUST1044,2023-01-15 00:00:00,3,40.15,120.45
INV10265,CUST1044,2023-01-15 00:00:00,2,186.46,372.92
INV10266,CUST1044,2023-02-03 00:00:00,2,197.62,395.24
INV10266,CUST1044,2023-02-03 00:00:00,3,100.53,301.59
INV10266,CUST1044,2023-02-03 00:00:00,4,115.94,463.76
INV10266,CUST1044,2023-02-03 00:00:00,10,64.94,649.4
INV10267,CUST1044,2023-05-16 00:00:00,4,252.28,1009.12
INV10268,CUST1044,2023-06-20 00:00:00,4,173.43,693.72
INV10268,CUST1044,2023-06-20 00:00:00,6,64.48,386.88
INV10268,CUST1044,2023-06-20 00:00:00,1,148.91,148.91
INV10269,CUST1044,2023-05-22 00:00:00,4,39.47,157.88
INV10269,CUST1044,2023-05-22 00:00:00,4,237.77,951.08
INV10269,CUST1044,2023-05-22 00:00:00,3,237.17,711.51
INV10270,CUST1044,2023-06-19 00:00:00,1,145.14,145.14
INV10271,CUST1044,2023-01-28 00:00:00,3,223.11,669.33
INV10271,CUST1044,2023-01-28 00:00:00,10,241.18,2411.8
INV10271,CUST1044,2023-01-28 00:00:00,1,301.01,301.01
INV10271,CUST1044,2023-01-28 00:00:00,6,75.39,452.34
INV10272,CUST1044,2023-08-15 00:00:00,2,69.74,139.48
INV10272,CUST1044,2023-08-15 00:00:00,3,28.17,84.51
INV10273,CUST1045,2023-11-05 00:00:00,3,61.03,183.09
INV10274,CUST1045,2023-02-27 00:00:00,3,82.73,248.19
INV10274,CUST1045,2023-02-27 00:00:00,6,101.92,611.52
INV10275,CUST1046,2023-07-27 00:00:00,4,31.03,124.12
INV10275,CUST1046,2023-07-27 00:00:00,2,250.99,501.98
INV10276,CUST1046,2023-06-27 00:00:00,1,58.94,58.94
INV10276,CUST1046,2023-06-27 00:00:00,4,51.89,207.56
INV10277,CUST1046,2023-08-09 00:00:00,4,186.39,745.56
INV10277,CUST1046,2023-08-09 00:00:00,4,21.71,86.84
INV10277,CUST1046,2023-08-09 00:00:00,4,29.69,118.76
INV10278,CUST1046,2023-02-27 00:00:00,3,88.81,266.43
INV10278,CUST1046,2023-02-27 00:00:00,10,82.14,821.4
INV10278,CUST1046,2023-02-27 00:00:00,10,128.03,1280.3
INV10279,CUST1046,2023-03-02 00:00:00,10,35.01,350.1
INV10280,CUST1046,2023-02-19 00:00:00,3,34.31,102.93
INV10280,CUST1046,2023-02-19 00:00:00,2,162.09,324.18
INV10280,CUST1046,2023-02-19 00:00:00,6,154.53,927.18
INV10280,CUST1046,2023-02-19 00:00:00,1,215.8,215.8
INV10281,CUST1046,2023-07-27 00:00:00,2,205.71,411.42
INV10281,CUST1046,2023-07-27 00:00:00,3,264.81,794.43
INV10281,CUST1046,2023-07-27 00:00:00,6,31.65,189.9
INV10282,CUST1046,2023-05-16 00:00:00,6,269.39,1616.34
INV10283,CUST1046,2023-07-15 00:00:00,3,203.85,611.55
INV10284,CUST1047,2023-01-01 00:00:00,4,67.08,268.32
INV10284,CUST1047,2023-01-01 00:00:00,1,14.89,14.89
INV10284,CUST1047,2023-01-01 00:00:00,6,47.29,283.74
INV10284,CUST1047,2023-01-01 00:00:00,2,25.54,51.08
INV10285,CUST1048,2023-09-29 00:00:00,2,88.08,176.16
INV10286,CUST1048,2023-10-17 00:00:00,10,114.92,1149.2
INV10287,CUST1049,2023-09-29 00:00:00,10,226.68,2266.8
INV10287,CUST1049,2023-09-29 00:00:00,2,41.57,83.14
INV10288,CUST1049,2023-05-13 00:00:00,3,177.72,533.16
INV10288,CUST1049,2023-05-13 00:00:00,10,89.06,890.6
INV10288,CUST1049,2023-05-13 00:00:00,10,215.96,2159.6
INV10288,CUST1049,2023-05-13 00:00:00,2,258.19,516.38
INV10289,CUST1049,2023-02-03 00:00:00,1,67.11,67.11
INV10289,CUST1049,2023-02-03 00:00:00,6,58.09,348.54
INV10289,CUST1049,2023-02-03 00:00:00,4,203.74,814.96
INV10290,CUST1049,2023-03-04 00:00:00,6,179.85,1079.1
INV10290,CUST1049,2023-03-04 00:00:00,4,231.74,926.96
INV10290,CUST1049,2023-03-04 00:00:00,3,250.46,751.38
INV10291,CUST1049,2023-04-19 00:00:00,4,207.5,830.0
INV10291,CUST1049,2023-04-19 00:00:00,2,33.61,67.22
INV10292,CUST1049,2023-01-23 00:00:00,4,150.1,600.4
INV10292,CUST1049,2023-01-23 00:00:00,4,213.97,855.88
INV10292,CUST1049,2023-01-23 00:00:00,4,128.69,514.76
INV10293,CUST1050,2022-12-31 00:00:00,3,22.14,66.42
INV10293,CUST1050,2022-12-31 00:00:00,2,13.31,26.62
INV10293,CUST1050,2022-12-31 00:00:00,4,69.54,278.16
INV10294,CUST1050,2023-02-02 00:00:00,6,30.88,185.28
INV10295,CUST1050,2023-03-01 00:00:00,10,48.64,486.4
INV10295,CUST1050,2023-03-01 00:00:00,2,41.76,83.52
INV10295,CUST1050,2023-03-01 00:00:00,10,69.57,695.7
INV10296,CUST1051,2023-06-13 00:00:00,2,39.89,79.78
INV10296,CUST1051,2023-06-13 00:00:00,10,35.22,352.2
INV10296,CUST1051,2023-06-13 00:00:00,1,17.4,17.4
INV10297,CUST1051,2023-06-08 00:00:00,4,148.04,592.16
INV10298,CUST1051,2023-03-07 00:00:00,10,114.0,1140.0
INV10298,CUST1051,2023-03-07 00:00:00,10,154.1,1541.0
INV10298,CUST1051,2023-03-07 00:00:00,1,145.26,145.26
INV10298,CUST1051,2023-03-07 00:00:00,10,64.92,649.2
INV10299,CUST1052,2023-06-12 00:00:00,6,49.05,294.3
INV10299,CUST1052,2023-06-12 00:00:00,4,118.56,474.24
INV10300,CUST1053,2023-06-10 00:00:00,1,14.5,14.5
INV10301,CUST1053,2023-06-12 00:00:00,2,24.79,49.58
INV10301,CUST1053,2023-06-12 00:00:00,10,70.79,707.9
INV10301,CUST1053,2023-06-12 00:00:00,6,36.0,216.0
INV10301,CUST1053,2023-06-12 00:00:00,1,78.51,78.51
INV10302,CUST1053,2023-01-10 00:00:00,3,73.27,219.81
INV10302,CUST1053,2023-01-10 00:00:00,1,47.84,47.84
INV10303,CUST1054,2023-04-19 00:00:00,2,157.02,314.04
INV10303,CUST1054,2023-04-19 00:00:00,4,71.69,286.76
INV10303,CUST1054,2023-04-19 00:00:00,2,55.67,111.34
INV10303,CUST1054,2023-04-19 00:00:00,4,158.21,632.84
INV10304,CUST1054,2023-05-12 00:00:00,6,86.66,519.96
INV10305,CUST1054,2023-10-15 00:00:00,3,91.99,275.97
INV10306,CUST1055,2023-02-13 00:00:00,1,130.48,130.48
INV10306,CUST1055,2023-02-13 00:00:00,3,130.8,392.4
INV10307,CUST1055,2023-03-22 00:00:00,1,28.26,28.26
INV10307,CUST1055,2023-03-22 00:00:00,2,56.68,113.36
INV10307,CUST1055,2023-03-22 00:00:00,4,107.64,430.56
INV10308,CUST1056,2023-12-22 00:00:00,-3,389.95,1169.85
INV10308,CUST1056,2023-12-22 00:00:00,1,146.16,146.16
INV10308,CUST1056,2023-12-22 00:00:00,6,53.29,319.74
INV10308,CUST1056,2023-12-22 00:00:00,6,244.35,1466.1
INV10309,CUST1056,2023-08-03 00:00:00,4,154.94,619.76
INV10309,CUST1056,2023-08-03 00:00:00,1,437.98,437.98
INV10309,CUST1056,2023-08-03 00:00:00,6,494.21,2965.26
INV10309,CUST1056,2023-08-03 00:00:00,3,498.46,1495.38
INV10310,CUST1056,2023-04-16 00:00:00,3,92.91,278.73
INV10310,CUST1056,2023-04-16 00:00:00,10,270.87,2708.7
INV10310,CUST1056,2023-04-16 00:00:00,4,230.76,923.04
INV10311,CUST1056,2023-06-16 00:00:00,3,533.91,1601.73
INV10311,CUST1056,2023-06-16 00:00:00,10,280.4,2804.0
INV10311,CUST1056,2023-06-16 00:00:00,1,57.79,57.79
INV10312,CUST1056,2023-01-13 00:00:00,2,528.54,1057.08
INV10312,CUST1056,2023-01-13 00:00:00,10,473.58,4735.8
INV10313,CUST1056,2023-10-01 00:00:00,3,457.12,1371.36
INV10313,CUST1056,2023-10-01 00:00:00,3,446.36,1339.08
INV10314,CUST1056,2023-07-03 00:00:00,10,406.51,4065.1
INV10314,CUST1056,2023-07-03 00:00:00,3,356.37,1069.11
INV10314,CUST1056,2023-07-03 00:00:00,1,179.77,179.77
INV10315,CUST1056,2023-08-25 00:00:00,6,311.79,1870.74
INV10315,CUST1056,2023-08-25 00:00:00,1,159.59,159.59
INV10316,CUST1056,2023-02-06 00:00:00,4,189.83,759.32
INV10317,CUST1056,2023-06-03 00:00:00,3,151.67,455.01
INV10318,CUST1056,2023-01-23 00:00:00,1,60.9,60.9
INV10318,CUST1056,2023-01-23 00:00:00,4,483.2,1932.8
INV10319,CUST1056,2023-12-21 00:00:00,6,338.54,2031.24
INV10320,CUST1056,2023-08-25 00:00:00,6,463.29,2779.74
INV10320,CUST1056,2023-08-25 00:00:00,10,254.99,2549.9
INV10320,CUST1056,2023-08-25 00:00:00,3,543.41,1630.23
INV10321,CUST1057,2023-02-14 00:00:00,3,100.53,301.59
INV10322,CUST1057,2023-04-30 00:00:00,1,133.0,133.0
INV10323,CUST1057,2023-04-15 00:00:00,1,17.34,17.34
INV10323,CUST1057,2023-04-15 00:00:00,4,176.37,705.48
INV10323,CUST1057,2023-04-15 00:00:00,10,151.8,1518.0
INV10323,CUST1057,2023-04-15 00:00:00,1,74.03,74.03
INV10324,CUST1057,2023-01-13 00:00:00,10,121.85,1218.5
INV10325,CUST1057,2023-01-14 00:00:00,4,154.48,617.92
INV10325,CUST1057,2023-01-14 00:00:00,3,55.47,166.41
INV10326,CUST1057,2023-10-20 00:00:00,10,154.11,1541.1
INV10326,CUST1057,2023-10-20 00:00:00,3,129.96,389.88
INV10326,CUST1057,2023-10-20 00:00:00,2,61.6,123.2
INV10326,CUST1057,2023-10-20 00:00:00,3,146.36,439.08
INV10327,CUST1058,2023-04-06 00:00:00,1,37.32,37.32
INV10327,CUST1058,2023-04-06 00:00:00,6,273.01,1638.06
INV10328,CUST1058,2023-05-20 00:00:00,3,174.8,524.4
INV10328,CUST1058,2023-05-20 00:00:00,1,261.96,261.96
INV10328,CUST1058,2023-05-20 00:00:00,6,277.81,1666.86
INV10329,CUST1058,2023-08-04 00:00:00,6,273.92,1643.52
INV10329,CUST1058,2023-08-04 00:00:00,1,295.14,295.14
INV10329,CUST1058,2023-08-04 00:00:00,10,464.57,4645.7
INV10330,CUST1058,2023-06-17 00:00:00,3,459.45,1378.35
INV10330,CUST1058,2023-06-17 00:00:00,1,205.94,205.94
INV10330,CUST1058,2023-06-17 00:00:00,6,255.97,1535.82
INV10330,,2023-06-17 00:00:00,10,235.02,2350.2
INV10331,CUST1058,2023-02-17 00:00:00,1,235.13,235.13
INV10331,CUST1058,2023-02-17 00:00:00,6,178.68,1072.08
INV10332,CUST1058,2023-12-07 00:00:00,6,209.13,1254.78
INV10332,CUST1058,2023-12-07 00:00:00,1,50.74,50.74
INV10332,CUST1058,2023-12-07 00:00:00,3,58.37,175.11
INV10332,CUST1058,2023-12-07 00:00:00,3,101.85,305.55
INV10333,CUST1058,2023-11-08 00:00:00,1,231.54,231.54
INV10334,CUST1058,2023-12-05 00:00:00,6,394.25,2365.5
INV10334,CUST1058,2023-12-05 00:00:00,4,374.46,1497.84
INV10334,CUST1058,2023-12-05 00:00:00,1,449.34,449.34
INV10334,CUST1058,2023-12-05 00:00:00,4,448.04,1792.16
INV10335,CUST1059,2023-03-22 00:00:00,4,134.4,537.6
INV10336,CUST1059,2023-05-15 00:00:00,4,78.1,312.4
INV10336,CUST1059,2023-05-15 00:00:00,3,118.4,355.2
INV10336,CUST1059,2023-05-15 00:00:00,4,172.3,689.2
INV10337,CUST1059,2023-02-22 00:00:00,1,179.64,179.64
INV10337,CUST1059,2023-02-22 00:00:00,6,133.0,798.0
INV10337,CUST1059,2023-02-22 00:00:00,2,170.12,340.24
INV10338,CUST1059,2023-01-30 00:00:00,2,37.29,74.58
INV10338,CUST1059,2023-01-30 00:00:00,1,121.28,121.28
INV10339,CUST1059,2023-09-25 00:00:00,4,125.76,503.04
INV10339,CUST1059,2023-09-25 00:00:00,6,172.68,1036.08
INV10339,CUST1059,2023-09-25 00:00:00,10,159.66,1596.6
INV10340,CUST1060,2023-02-03 00:00:00,3,176.84,530.52
INV10340,CUST1060,2023-02-03 00:00:00,6,149.36,896.16
